緯度,經度,案件編號,立案案號,事項
23.004718,120.2095859, UN201708140110 , A-TB-2017-50087 , 市區道路路面油漬 
22.9843905,120.1987628, UN201708140118 , A-TB-2017-50091 , 其他汙染舉發 
23.0459618,120.185469, UN201708140298 , A-TB-2017-50203 , 環境髒亂 
23.0372472,120.2985407, UN201708140321 , A-TB-2017-50230 , 道路散落物 
22.9970611,120.2182384, UN201708150109 , A-TB-2017-50380 , 道路散落物 
23.0056061,120.2176972, UN201708150123 , A-TB-2017-50384 , 環境髒亂 
22.987365,120.2175699, UN201708150134 , A-TB-2017-50394 , 道路散落物 
22.963585,120.1840451, UN201708150158 , A-TB-2017-50472 , 環境髒亂 
23.0413452,120.1950375, UN201708150169 , A-TB-2017-50410 , 道路散落物 
22.9626064,120.28212, UN201708160054 , A-TB-2017-50614 , 環境髒亂 
23.0039844,120.2163199, UN201708160214 , A-TB-2017-50714 , 環境髒亂 
22.9984393,120.2488482, UN201708160346 , A-TB-2017-50794 , 道路散落物 
23.0102055,120.2162193, UN201708160354 , A-TB-2017-50809 , 其他汙染舉發 
23.1795889,120.2517512, UN201708170017 , A-TB-2017-50844 , 市區道路路面油漬 
23.30585,120.295341, UN201708170020 , A-TB-2017-50847 , 道路散落物 
23.0027309,120.2017004, UN201708170023 , A-TB-2017-50850 , 道路散落物 
22.996214,120.20012, UN201708170085 , A-TB-2017-50906 , 市區道路路面油漬 
23.0031135,120.2571744, UN201708170209 , A-TB-2017-50993 , 市區道路路面油漬 
22.963585,120.1840451, UN201708170326 , A-TB-2017-51081 , 環境髒亂 
22.9837319,120.2298314, UN201708170355 , A-TB-2017-51114 , 環境髒亂 
22.9912736,120.2590331, UN201708180107 , A-TB-2017-51169 , 其他汙染舉發 
22.9669967,120.2255955, UN201708180108 , A-TB-2017-51173 , 道路散落物 
22.9939121,120.195324, UN201708180170 , A-TB-2017-51209 , 環境髒亂 
22.9962661,120.216736, UN201708180288 , A-TB-2017-51283 , 環境髒亂 
22.9787767,120.2299505, UN201708190616 , A-TB-2017-51502 , 道路散落物 
23.0682396,120.1913446, UN201708190638 , A-TB-2017-51515 , 環境髒亂 
23.0792851,120.2955182, UN201708200008 , A-TB-2017-51546 , 市區道路路面油漬 
22.9736119,120.2273994, UN201708200107 , A-TB-2017-51609 , 環境髒亂 
39.849391,116.531794, UN201708210008 , A-TB-2017-51696 , 道路散落物 
23.0272583,120.1701722, UN201708210049 , A-TB-2017-51729 , 道路散落物 
22.6486237,120.3709562, UN201708210069 , A-TB-2017-51750 , 環境髒亂 
22.9654726,120.2367203, UN201708210091 , A-TB-2017-51743 , 道路散落物 
23.0042926,120.2360295, UN201708210260 , A-TB-2017-51858 , 道路散落物 
23.0411336,120.2537658, UN201708220138 , A-TB-2017-52053 , 其他汙染舉發 
22.987738,120.2082071, UN201708220305 , A-TB-2017-52183 , 道路散落物 
22.991251,120.1750874, UN201708230020 , A-TB-2017-52238 , 道路散落物 
23.1815341,120.332911, UN201708230024 , A-TB-2017-52243 , 道路散落物 
23.1610084,120.1822666, UN201708240077 , A-TB-2017-52549 , 環境髒亂 
23.0745774,120.1924537, UN201708240176 , A-TB-2017-52586 , 市區道路路面油漬 
23.0281864,120.322185, UN201708240302 , A-TB-2017-52665 , 道路散落物 
23.0153281,120.2562785, UN201708250007 , A-TB-2017-52679 , 道路散落物 
23.0290899,120.2307253, UN201708250222 , A-TB-2017-52874 , 環境髒亂 
22.9938356,120.1691962, UN201708250300 , A-TB-2017-52858 , 市區道路路面油漬 
22.9933081,120.2652232, UN201708250302 , A-TB-2017-52866 , 其他汙染舉發 
22.9955143,120.1476021, UN201708250372 , A-TB-2017-52905 , 道路散落物 
23.175419,120.208912, UN201708250383 , A-TB-2017-52902 , 道路散落物 
22.9971367,120.2129498, UN201708260075 , A-TB-2017-52968 , 環境髒亂 
23.0419612,120.2032568, UN201708260092 , A-TB-2017-52980 , 市區道路路面油漬 
23.0645351,120.2944186, UN201708260096 , A-TB-2017-52983 , 其他汙染舉發 
25.0248316,121.4276298, UN201708270096 , A-TB-2017-53180 , 其他汙染舉發 
23.0099333,120.2665653, UN201708270159 , A-TB-2017-53228 , 市區道路路面油漬 
22.9955143,120.1476021, UN201708270181 , A-TB-2017-53251 , 環境髒亂 
22.9738894,120.2273349, UN201708270189 , A-TB-2017-53256 , 環境髒亂 
22.9877688,120.1938773, UN201708290024 , A-TB-2017-53506 , 市區道路路面油漬 
22.9955143,120.1476021, UN201708290241 , A-TB-2017-53644 , 環境髒亂 
22.9701867,120.209203, UN201708290286 , A-TB-2017-53686 , 環境髒亂 
22.9969814,120.1473644, UN201708300167 , A-TB-2017-53803 , 環境髒亂 
22.9946298,120.204757, UN201708300188 , A-TB-2017-53809 , 市區道路路面油漬 
23.0266576,120.2048509, UN201708300297 , 併A-TB-2017-53888 , 環境髒亂 
23.0266576,120.2048509, UN201708300299 , A-TB-2017-53888 , 環境髒亂 
23.131203,113.253007, UN201708300317 , A-TB-2017-53907 , 環境髒亂 
22.9752604,120.2106211, UN201708300327 , A-TB-2017-53920 , 道路散落物 
23.0413527,120.2349275, UN201708310018 , A-TB-2017-53942 , 道路散落物 
23.0134867,120.2212074, UN201708310029 , A-TB-2017-53949 , 環境髒亂 
23.1192752,120.3490103, UN201708310119 , A-TB-2017-54005 , 道路散落物 
22.9955143,120.1476021, UN201708310126 , A-TB-2017-54013 , 環境髒亂 
23.0213758,120.2048056, UN201708310185 , A-TB-2017-54046 , 環境髒亂 
22.9648775,120.2949393, UN201708310213 , A-TB-2017-54056 , 環境髒亂 
23.190973,120.2559159, UN201708310296 , A-TB-2017-54119 , 道路散落物 
22.9819758,120.1982511, UN201709010002 , A-TB-2017-54135 , 環境髒亂 
22.9825381,120.234272, UN201709010014 , A-TB-2017-54137 , 其他汙染舉發 
24.7957021,120.9748194, UN201709010023 , A-TB-2017-54143 , 道路散落物 
23.0440566,120.2228119, UN201709010063 , A-TB-2017-54159 , 道路散落物 
22.9753656,120.2144879, UN201709010092 , A-TB-2017-54185 , 環境髒亂 
23.2701437,120.3159779, UN201709010131 , A-TB-2017-54219 , 其他汙染舉發 
22.9738894,120.2273349, UN201709020006 , A-TB-2017-54391 , 環境髒亂 
22.9899421,120.2003505, UN201709020071 , A-TB-2017-54429 , 市區道路路面油漬 
22.9955143,120.1476021, UN201709020085 , A-TB-2017-54438 , 道路散落物 
22.9724261,120.232744, UN201709020121 , A-TB-2017-54459 , 其他汙染舉發 
23.3493009,120.4155715, UN201709020154 , A-TB-2017-54474 , 環境髒亂 
23.0275699,120.2045769, UN201709030109 , A-TB-2017-54644 , 其他汙染舉發 
22.9504862,120.2185827, UN201709040015 , A-TB-2017-54747 , 道路散落物 
22.9737348,120.2863171, UN201709040020 , A-TB-2017-54750 , 道路散落物 
22.96964,120.210851, UN201709040024 , A-TB-2017-54752 , 環境髒亂 
22.9201213,120.1840678, UN201709040259 , A-TB-2017-54889 , 道路散落物 
22.9933734,120.1940679, UN201709050159 , A-TB-2017-55044 , 其他汙染舉發 
23.0699457,120.1661414, UN201709050316 , A-TB-2017-55138 , 道路散落物 
22.9794348,120.2139356, UN201709050322 , A-TB-2017-55145 , 道路散落物 
22.9983895,120.1991655, UN201709050330 , A-TB-2017-55150 , 道路散落物 
23.0562765,120.2748206, UN201709050348 , A-TB-2017-55169 , 道路散落物 
22.979184,120.184764, UN201709060065 , A-TB-2017-55207 , 其他汙染舉發 
22.9919851,120.1667371, UN201709060078 , A-TB-2017-55218 , 道路散落物 
22.9974335,120.2034756, UN201709060238 , A-TB-2017-55322 , 其他汙染舉發 
23.0067775,120.2310451, UN201709060259 , A-TB-2017-55337 , 小廣告旗幟 
23.0985,120.2822179, UN201709060285 , A-TB-2017-55370 , 環境髒亂 
22.9876352,120.221701, UN201709060290 , A-TB-2017-55362 , 其他汙染舉發 
22.9815201,120.216174, UN201709070059 , A-TB-2017-55421 , 環境髒亂 
34.7464809,-92.2895948, UN201709070135 , A-TB-2017-55456 , 其他汙染舉發 
22.9821115,120.2132178, UN201709070147 , A-TB-2017-55466 , 環境髒亂 
23.0311879,120.1283355, UN201709070275 , A-TB-2017-55586 , 道路散落物 
22.9800714,120.2168723, UN201709070302 , A-TB-2017-55617 , 道路散落物 
23.0472931,120.1489872, UN201709080345 , A-TB-2017-55645 , 道路散落物 
22.997494,120.2611127, UN201709080445 , A-TB-2017-55702 , 道路散落物 
22.9875058,120.219534, UN201709080651 , A-TB-2017-55821 , 其他汙染舉發 
23.0401635,120.1583139, UN201709090008 , A-TB-2017-55868 , 道路散落物 
23.0291101,120.2092294, UN201709090113 , A-TB-2017-55929 , 市區道路路面油漬 
22.983834,120.186486, UN201709090171 , A-TB-2017-55966 , 道路散落物 
23.2701437,120.3159779, UN201709090217 , A-TB-2017-55987 , 道路散落物 
23.0024808,120.1638924, UN201709100056 , A-TB-2017-56081 , 市區道路路面油漬 
22.9875058,120.219534, UN201709100164 , A-TB-2017-56146 , 其他汙染舉發 
23.0287008,120.2021307, UN201709110012 , A-TB-2017-56221 , 其他汙染舉發 
22.9986539,120.2440501, UN201709110073 , A-TB-2017-56258 , 環境髒亂 
23.0024272,120.1609917, UN201709110124 , A-TB-2017-56290 , 其他汙染舉發 
22.9966122,120.1909943, UN201709110179 , A-TB-2017-56323 , 道路散落物 
23.027009,120.1901512, UN201709110182 , A-TB-2017-56329 , 環境髒亂 
22.9970943,120.1722692, UN201709110324 , A-TB-2017-56434 , 道路散落物 
22.9815637,120.1687301, UN201709120016 , A-TB-2017-56451 , 道路散落物 
23.0087745,120.22077, UN201709120217 , A-TB-2017-56559 , 環境髒亂 
23.0441423,120.2432907, UN201709120237 , A-TB-2017-56573 , 環境髒亂 
23.0090843,120.2194217, UN201709120265 , A-TB-2017-56603 , 其他汙染舉發 
23.0415291,120.2097998, UN201709120268 , A-TB-2017-56605 , 環境髒亂 
24.1414841,120.6545362, UN201709130314 , A-TB-2017-56840 , 環境髒亂 
22.9855881,120.2222112, UN201709140077 , A-TB-2017-56935 , 道路散落物 
23.087846,120.2287036, UN201709140247 , A-TB-2017-57060 , 其他汙染舉發 
23.0260293,120.2053576, UN201709140300 , A-TB-2017-57103 , 道路散落物 
23.0417879,120.242383, UN201709150079 , A-TB-2017-57184 , 道路散落物 
23.3528056,120.4174576, UN201709150082 , A-TB-2017-57208 , 市區道路路面油漬 
23.0751809,120.2764506, UN201709150211 , A-TB-2017-57272 , 其他汙染舉發 
23.1237315,113.2982734, UN201709150212 , A-TB-2017-57296 , 其他汙染舉發 
22.9950487,120.2081429, UN201709150312 , A-TB-2017-57359 , 大型廢棄物清運 
22.9965373,120.1865011, UN201709160350 , A-TB-2017-57382 , 道路散落物 
22.9215899,120.1851802, UN201709160361 , A-TB-2017-57387 , 其他汙染舉發 
22.9747685,120.2433023, UN201709160524 , A-TB-2017-57490 , 大型廢棄物清運 
23.1822433,120.1110004, UN201709170029 , A-TB-2017-57563 , 環境髒亂 
23.0017499,120.2092601, UN201709170030 , A-TB-2017-57566 , 環境髒亂 
22.9972343,120.211936, UN201709170104 , A-TB-2017-57613 , 環境髒亂 
23.0676809,120.215809, UN201709170109 , A-TB-2017-57614 , 市區道路路面油漬 
22.9736119,120.2273994, UN201709170118 , A-TB-2017-57626 , 環境髒亂 
23.3059441,120.309067, UN201709170132 , A-TB-2017-57635 , 
22.9588674,120.1927248, UN201709170137 , A-TB-2017-57637 , 市區道路路面油漬 
22.9178788,120.2160326, UN201709170214 , A-TB-2017-57699 , 道路散落物 
23.2608829,120.3124467, UN201709180025 , A-TB-2017-57729 , 道路散落物 
22.9995641,120.257282, UN201709180155 , A-TB-2017-57784 , 市區道路路面油漬 
22.9548968,120.2579545, UN201709180241 , A-TB-2017-57838 , 環境髒亂 
22.9731495,120.1886709, UN201709180251 , A-TB-2017-57844 , 其他汙染舉發 
23.3076168,120.28745, UN201709190012 , A-TB-2017-57928 , 市區道路路面油漬 
22.9763779,120.2355639, UN201709190030 , A-TB-2017-57938 , 其他汙染舉發 
23.0044269,120.2170232, UN201709190184 , A-TB-2017-58042 , 其他汙染舉發 
22.960349,120.3252931, UN201709200127 , A-TB-2017-58240 , 道路散落物 
22.986716,120.2270712, UN201709200258 , A-TB-2017-58348 , 道路散落物 
22.9758067,120.2431937, UN201709200293 , A-TB-2017-58382 , 小廣告旗幟 
23.2291573,120.1759394, UN201709210016 , A-TB-2017-58392 , 道路散落物 
22.9782187,120.2131062, UN201709210018 , A-TB-2017-58395 , 道路散落物 
23.1087831,120.3085635, UN201709210033 , A-TB-2017-58414 , 其他汙染舉發 
23.0624442,120.1621133, UN201709210193 , A-TB-2017-58530 , 道路散落物 
23.0451952,120.0746196, UN201709210234 , A-TB-2017-58561 , 市區道路路面油漬 
23.1452477,120.2722472, UN201709210286 , A-TB-2017-58599 , 其他汙染舉發 
23.0337551,120.1897821, UN201709220005 , A-TB-2017-58635 , 道路散落物 
23.0476212,120.180795, UN201709220013 , A-TB-2017-58642 , 環境髒亂 
22.9868463,120.2204489, UN201709220120 , A-TB-2017-58709 , 環境髒亂 
22.9749659,120.1976616, UN201709220168 , A-TB-2017-58732 , 道路散落物 
22.9834799,120.1991029, UN201709230143 , A-TB-2017-58946 , 其他汙染舉發 
23.0962644,120.2105423, UN201709230183 , A-TB-2017-58961 , 大型廢棄物清運 
23.1320436,120.2549896, UN201709230221 , A-TB-2017-58991 , 其他汙染舉發 
23.019801,120.3088453, UN201709230226 , A-TB-2017-58998 , 其他汙染舉發 
23.2506288,120.273958, UN201709230234 , A-TB-2017-59004 , 環境髒亂 
22.9675602,120.1955113, UN201709230292 , A-TB-2017-59047 , 其他汙染舉發 
23.0185253,120.2233332, UN201709240091 , A-TB-2017-59134 , 環境髒亂 
23.0185253,120.2233332, UN201709240096 , A-TB-2017-59135 , 環境髒亂 
22.9960707,120.2088778, UN201709240104 , A-TB-2017-59136 , 其他汙染舉發 
22.9679797,120.3008037, UN201709240205 , A-TB-2017-59201 , 大型廢棄物清運 
23.020273,120.221903, UN201709240210 , A-TB-2017-59208 , 道路散落物 
23.311693,120.323675, UN201709250166 , A-TB-2017-59333 , 道路散落物 
23.0555302,120.1904146, UN201709250312 , A-TB-2017-59427 , 道路散落物 
22.9836972,120.2053063, UN201709260003 , A-TB-2017-59478 , 其他汙染舉發 
22.9896601,120.228646, UN201709260260 , 同A-TB-2017-59647 , 其他汙染舉發 
23.027161,120.260318, UN201709260323 , A-TB-2017-59706 , 其他汙染舉發 
23.0693185,120.1978929, UN201709270352 , A-TB-2017-59729 , 其他汙染舉發 
23.0588606,120.202088, UN201709270359 , A-TB-2017-59733 , 道路散落物 
22.9949217,120.2086779, UN201709270368 , A-TB-2017-59737 , 市區道路路面油漬 
22.9986439,120.2278015, UN201709270369 , A-TB-2017-59763 , 其他汙染舉發 
23.1181428,120.2019575, UN201709270494 , A-TB-2017-59827 , 環境髒亂 
23.027161,120.260318, UN201709270662 , A-TB-2017-59919 , 其他汙染舉發 
23.0350412,120.2436303, UN201709280012 , A-TB-2017-59970 , 市區道路路面油漬 
22.9849629,120.2290177, UN201709280052 , A-TB-2017-59994 , 市區道路路面油漬 
23.0482848,120.2111513, UN201709280183 , A-TB-2017-60075 , 其他汙染舉發 
23.186013,120.374319, UN201709280289 , A-TB-2017-60178 , 市區道路路面油漬 
23.0445822,120.217864, UN201709280332 , A-TB-2017-60166 , 道路散落物 
23.037147,120.189893, UN201709290009 , A-TB-2017-60212 , 道路散落物 
22.9863495,120.2217626, UN201709300010 , A-TB-2017-60414 , 其他汙染舉發 
22.9367418,120.1944128, UN201709300053 , A-TB-2017-60436 , 其他汙染舉發 
22.9925359,120.1884232, UN201709300130 , A-TB-2017-60491 , 市區道路路面油漬 
22.969897,120.2997283, UN201709300329 , A-TB-2017-60623 , 市區道路路面油漬 
22.9998187,120.2343431, UN201710010035 , A-TB-2017-60648 , 小廣告旗幟 
22.9890622,120.204325, UN201710010096 , A-TB-2017-60696 , 道路散落物 
22.9940602,120.1922781, UN201710010111 , A-TB-2017-60704 , 環境髒亂 
22.9469028,120.1791694, UN201710010183 , A-TB-2017-60754 , 大型廢棄物清運 
22.9863495,120.2217626, UN201710010256 , A-TB-2017-60808 , 其他汙染舉發 
22.9815518,120.1982429, UN201710020001 , A-TB-2017-60819 , 其他汙染舉發 
22.9815518,120.1982429, UN201710020030 , A-TB-2017-60834 , 其他汙染舉發 
23.0378051,120.1292461, UN201710020091 , A-TB-2017-60886 , 其他汙染舉發 
22.998992,120.235009, UN201710020125 , A-TB-2017-60908 , 大型廢棄物清運 
22.9843229,120.2125458, UN201710030013 , A-TB-2017-61075 , 大型廢棄物清運 
23.0465088,120.1669526, UN201710030074 , A-TB-2017-61119 , 道路散落物 
22.9775952,120.232948, UN201710030148 , A-TB-2017-61167 , 環境髒亂 
22.9888978,120.2335738, UN201710030261 , A-TB-2017-61223 , 道路散落物 
22.9935141,120.1921317, UN201710040049 , A-TB-2017-61333 , 市區道路路面油漬 
22.9755597,120.197755, UN201710040145 , A-TB-2017-61389 , 其他汙染舉發 
22.9769904,120.1977368, UN201710040146 , 併案A-TB-2017-61389 , 其他汙染舉發 
23.1622503,120.1698704, UN201710050046 , A-TB-2017-61553 , 其他汙染舉發 
23.0332086,120.2553662, UN201710050130 , A-TB-2017-61593 , 道路散落物 
22.9924264,120.1926317, UN201710050203 , A-TB-2017-61638 , 環境髒亂 
22.924277,120.2455391, UN201710050244 , A-TB-2017-61668 , 環境髒亂 
23.038486,120.23417, UN201710050349 , A-TB-2017-61745 , 道路散落物 
23.172451,120.078293, UN201710050355 , A-TB-2017-61749 , 道路散落物 
23.000082,120.2269786, UN201710060006 , A-TB-2017-61754 , 其他汙染舉發 
22.9801273,120.2236012, UN201710060128 , A-TB-2017-61821 , 道路散落物 
22.9782187,120.2131062, UN201710060266 , A-TB-2017-61915 , 環境髒亂 
22.9219621,120.217488, UN201710060270 , A-TB-2017-61918 , 其他汙染舉發 
23.0251748,120.2198545, UN201710060327 , A-TB-2017-61970 , 道路散落物 
23.1215803,120.4591496, UN201710070010 , A-TB-2017-61974 , 道路散落物 
23.0369596,120.3142653, UN201710070079 , A-TB-2017-62013 , 其他汙染舉發 
23.0678127,120.290421, UN201710070202 , A-TB-2017-62102 , 小廣告旗幟 
23.0678127,120.290421, UN201710070218 , A-TB-2017-62107 , 小廣告旗幟 
23.2206729,120.3493669, UN201710070271 , A-TB-2017-62172 , 道路散落物 
23.115417,120.29385, UN201710080015 , A-TB-2017-62180 , 環境髒亂 
22.9911471,120.168827, UN201710080040 , A-TB-2017-62197 , 其他汙染舉發 
23.0640123,120.1456043, UN201710090024 , A-TB-2017-62355 , 其他汙染舉發 
22.9381446,120.2499878, UN201710090065 , A-TB-2017-62387 , 環境髒亂 
23.317258,120.245211, UN201710090124 , A-TB-2017-62422 , 道路散落物 
22.9599433,120.3273587, UN201710090208 , A-TB-2017-62497 , 市區道路路面油漬 
22.9580795,120.1955315, UN201710090255 , A-TB-2017-62489 , 道路散落物 
22.9850767,120.2479164, UN201710100004 , A-TB-2017-62550 , 道路散落物 
23.0412758,120.1977883, UN201710100018 , A-TB-2017-62555 , 市區道路路面油漬 
22.918159,120.2173865, UN201710100056 , 撤銷案件 , 其他汙染舉發 
22.918159,120.2173865, UN201710100060 , 同UN201710100056 , 其他汙染舉發 
23.3029421,120.3077369, UN201710100112 , A-TB-2017-62606 , 道路散落物 
23.0337579,120.2382025, UN201710110010 , A-TB-2017-62718 , 道路散落物 
23.0361971,120.299829, UN201710110016 , A-TB-2017-62722 , 市區道路路面油漬 
