緯度,經度,案件編號,立案案號
22.9860793,120.2343012, UN201706020304 , A-TB-2017-33981 
23.0048403,120.2248011, UN201706020310 , A-TB-2017-34000 
24.6265322,121.7882399, UN201706020323 , A-TB-2017-33993 
22.9977914,120.2122015, UN201706020325 , A-TB-2017-33997 
22.9826132,120.2193412, UN201706020331 , A-TB-2017-34004 
23.0411258,120.2425476, UN201706020335 , A-TB-2017-34005 
23.040111,120.242164, UN201706020336 , A-TB-2017-34006 
23.0403976,120.2424419, UN201706020337 , A-TB-2017-34007 
23.0400901,120.2438346, UN201706020338 , A-TB-2017-34008 
23.0400901,120.2438346, UN201706020339 , A-TB-2017-34009 
25.0595472,121.5604305, UN201706020340 , A-TB-2017-34010 
22.998571,120.202416, UN201706020341 , A-TB-2017-34015 
23.0668239,120.207816, UN201706030002 , A-TB-2017-34016 
23.0668239,120.207816, UN201706030003 , 同案件A-TB-2017-34016 
23.0668239,120.207816, UN201706030004 , 同案件A-TB-2017-34016 
23.0352649,120.2032008, UN201706030007 , A-TB-2017-34017 
23.0352649,120.2032008, UN201706030008 , 同案件A-TB-2017-34017 
23.0083876,120.2081101, UN201706030010 , A-TB-2017-34019 
22.9962543,120.2181601, UN201706030015 , A-TB-2017-34021 
22.997608,120.1946297, UN201706030021 , A-TB-2017-34022 
22.9944581,120.209255, UN201706030035 , A-TB-2017-34026 
23.0222945,120.2089472, UN201706030036 , A-TB-2017-34027 
22.9821173,120.1921379, UN201706030038 , A-TB-2017-34028 
22.9959526,120.1971365, UN201706030046 , A-TB-2017-34039 
23.0060111,120.270055, UN201706030053 , A-TB-2017-34040 
22.9919034,120.2087051, UN201706030061 , A-TB-2017-34043 
22.9966406,120.2041012, UN201706030064 , A-TB-2017-34055 
22.9890855,120.2111367, UN201706030066 , A-TB-2017-34050 
22.9906919,120.2062192, UN201706030068 , A-TB-2017-34054 
23.0089493,120.2230263, UN201706030070 , A-TB-2017-34044 
22.9814044,120.2175244, UN201706030073 , A-TB-2017-34058 
23.0400901,120.2438346, UN201706030079 , A-TB-2017-34053 
23.0400901,120.2438346, UN201706030080 , A-TB-2017-34052 
23.0403976,120.2424419, UN201706030081 , A-TB-2017-34051 
23.0403976,120.2424419, UN201706030082 , A-TB-2017-34049 
22.998751,120.234455, UN201706030086 , A-TB-2017-34059 
22.951162,120.1955659, UN201706030089 , A-TB-2017-34068 
22.986274,120.2196473, UN201706030093 , A-TB-2017-34062 
22.9820084,120.1999379, UN201706030101 , A-TB-2017-34064 
22.9792044,120.2274417, UN201706030115 , A-TB-2017-34074 
22.975255,120.2241541, UN201706030119 , A-TB-2017-34077 
23.0070285,120.2241453, UN201706030123 , A-TB-2017-34081 
22.9966406,120.2041012, UN201706030125 , A-TB-2017-34084 
22.9917488,120.2092036, UN201706030126 , A-TB-2017-34085 
22.9936471,120.2066651, UN201706030127 , A-TB-2017-34086 
22.9996509,120.1972029, UN201706030128 , A-TB-2017-34087 
22.9932054,120.2063646, UN201706030132 , A-TB-2017-34088 
22.991411,120.1984683, UN201706030134 , A-TB-2017-34091 
22.9996853,120.1616462, UN201706030141 , A-TB-2017-34097 
22.998189,120.1750343, UN201706030142 , A-TB-2017-34096 
22.9887572,120.231626, UN201706030144 , A-TB-2017-34100 
22.99832,120.23242, UN201706030147 , A-TB-2017-34104 
23.0341251,120.2508015, UN201706030154 , A-TB-2017-34107 
22.995573,120.2064482, UN201706030174 , A-TB-2017-34120 
23.0036287,120.2186522, UN201706030175 , A-TB-2017-34116 
22.9843304,120.2109921, UN201706030176 , A-TB-2017-34115 
22.9747681,120.1867596, UN201706030185 , A-TB-2017-34122 
22.9890496,120.204125, UN201706030196 , A-TB-2017-34127 
22.979202,120.2184119, UN201706030199 , A-TB-2017-34134 
22.9909969,120.2085327, UN201706030200 , A-TB-2017-34135 
22.9861944,120.2098717, UN201706030203 , A-TB-2017-34136 
22.9938147,120.2094021, UN201706030205 , A-TB-2017-34140 
22.9937982,120.1990665, UN201706030214 , A-TB-2017-34144 
22.9906348,120.1688476, UN201706030216 , A-TB-2017-34156 
22.979192,120.217642, UN201706030218 , A-TB-2017-34149 
22.9982166,120.1751843, UN201706030219 , A-TB-2017-34157 
22.9987118,120.1696911, UN201706030220 , A-TB-2017-34165 
23.012603,120.211304, UN201706030226 , A-TB-2017-34154 
22.9906348,120.1688476, UN201706030227 , A-TB-2017-34168 
22.9777334,120.1976338, UN201706030229 , A-TB-2017-34164 
22.9950487,120.2081429, UN201706030233 , A-TB-2017-34169 
22.981608,120.2061518, UN201706030237 , A-TB-2017-34175 
23.0225916,120.2333659, UN201706030243 , A-TB-2017-34179 
23.3029825,120.3072136, UN201706030253 , A-TB-2017-34184 
22.9676503,120.2874811, UN201706030256 , A-TB-2017-34189 
22.9671563,120.2901563, UN201706030257 , A-TB-2017-34193 
22.9666459,120.292123, UN201706030258 , A-TB-2017-34195 
22.9949916,120.1778755, UN201706030261 , A-TB-2017-34197 
22.9982166,120.1751843, UN201706030268 , A-TB-2017-34199 
23.0047402,120.1867677, UN201706030274 , A-TB-2017-34211 
23.1585883,120.1787802, UN201706030285 , A-TB-2017-34207 
22.9945453,120.2088953, UN201706030290 , A-TB-2017-34209 
22.986043,120.191593, UN201706030292 , A-TB-2017-34225 
22.9915211,120.2116161, UN201706030299 , A-TB-2017-34227 
23.0380654,120.2659942, UN201706030304 , A-TB-2017-34217 
22.9938147,120.2094021, UN201706030311 , A-TB-2017-34220 
22.9945301,120.2178099, UN201706030312 , A-TB-2017-34221 
22.9942755,120.2103029, UN201706030313 , A-TB-2017-34222 
22.9938147,120.2094021, UN201706030320 , A-TB-2017-34229 
23.040111,120.242164, UN201706030322 , A-TB-2017-34233 
23.0411258,120.2425476, UN201706030323 , A-TB-2017-34235 
23.0403976,120.2424419, UN201706030325 , A-TB-2017-34236 
23.0400901,120.2438346, UN201706030326 , A-TB-2017-34237 
23.0400901,120.2438346, UN201706030327 , A-TB-2017-34238 
23.0356851,120.2393523, UN201706030328 , A-TB-2017-34239 
22.9935473,120.1990042, UN201706030329 , A-TB-2017-34232 
22.9829454,120.193553, UN201706040019 , A-TB-2017-34252 
22.9819165,120.1928049, UN201706040020 , A-TB-2017-34253 
23.0400901,120.2438346, UN201706040039 , A-TB-2017-34263 
23.040171,120.243781, UN201706040040 , A-TB-2017-34264 
22.9912525,120.1955972, UN201706040057 , A-TB-2017-34284 
22.9899838,120.212571, UN201706040060 , A-TB-2017-34276 
22.9843775,120.2463905, UN201706040065 , A-TB-2017-34278 
22.9981784,120.1749351, UN201706040066 , A-TB-2017-34281 
23.0400901,120.2438346, UN201706040069 , A-TB-2017-34287 
23.0400901,120.2438346, UN201706040071 , A-TB-2017-34289 
22.9987503,120.1696348, UN201706040072 , A-TB-2017-34291 
23.0403976,120.2424419, UN201706040073 , A-TB-2017-34294 
22.9950487,120.2081429, UN201706040079 , A-TB-2017-34306 
23.0430901,120.2386157, UN201706040085 , A-TB-2017-34307 
22.9908679,120.1721649, UN201706040106 , A-TB-2017-34308 
23.0023307,120.1959854, UN201706040107 , A-TB-2017-34309 
22.9950487,120.2081429, UN201706040109 , A-TB-2017-34310 
23.0402148,120.2432069, UN201706040111 , A-TB-2017-34311 
22.9886751,120.2096151, UN201706040112 , A-TB-2017-34313 
23.0181695,120.1936533, UN201706040117 , A-TB-2017-34314 
22.9686957,120.232252, UN201706040121 , A-TB-2017-34326 
22.9919172,120.2144254, UN201706040131 , A-TB-2017-34321 
22.9887191,120.2343446, UN201706040133 , A-TB-2017-34325 
22.9963878,120.2107461, UN201706040134 , A-TB-2017-34322 
22.9932953,120.1960021, UN201706040135 , A-TB-2017-34323 
22.9860732,120.2119375, UN201706040136 , A-TB-2017-34328 
22.9949414,120.1982875, UN201706040142 , A-TB-2017-34332 
22.9900265,120.2279758, UN201706040145 , A-TB-2017-34333 
22.9940774,120.2095668, UN201706040154 , A-TB-2017-34343 
22.9982183,120.2015008, UN201706040157 , A-TB-2017-34345 
22.9885514,120.2324321, UN201706040159 , A-TB-2017-34346 
22.9891928,120.1837281, UN201706040161 , A-TB-2017-34349 
23.0117317,120.2006152, UN201706040165 , A-TB-2017-34351 
22.9781115,120.2216562, UN201706040168 , A-TB-2017-34355 
22.9891928,120.1837281, UN201706040169 , A-TB-2017-34354 
22.9962705,120.2026347, UN201706040172 , A-TB-2017-34358 
22.9738894,120.2273349, UN201706040174 , A-TB-2017-34359 
22.988982,120.2094774, UN201706040176 , A-TB-2017-34357 
22.9932289,120.2340371, UN201706040182 , A-TB-2017-34363 
22.9734944,120.2134495, UN201706040183 , A-TB-2017-34365 
22.9781115,120.2216562, UN201706040188 , A-TB-2017-34396 
22.9985471,120.200283, UN201706040198 , A-TB-2017-34399 
22.9878507,120.1950476, UN201706040204 , A-TB-2017-34373 
22.99215,120.228696, UN201706040209 , A-TB-2017-34376 
22.9777123,120.186281, UN201706040214 , A-TB-2017-34378 
23.0433938,120.2375535, UN201706040221 , A-TB-2017-34386 
22.9932164,120.1959807, UN201706040230 , A-TB-2017-34394 
22.9756451,120.224964, UN201706040231 , A-TB-2017-34397 
23.0411258,120.2425476, UN201706040240 , A-TB-2017-34408 
23.0403976,120.2424419, UN201706040241 , A-TB-2017-34407 
23.040111,120.242164, UN201706040242 , A-TB-2017-34409 
25.180761,121.4375524, UN201706040243 , A-TB-2017-34410 
23.0400901,120.2438346, UN201706040244 , A-TB-2017-34411 
25.0595472,121.5604305, UN201706040245 , A-TB-2017-34413 
23.2108665,120.320298, UN201706050019 , A-TB-2017-34426 
22.9967371,120.2069729, UN201706050033 , A-TB-2017-34436 
22.992752,120.2088056, UN201706050037 , A-TB-2017-34441 
22.9902319,120.175731, UN201706050042 , A-TB-2017-34444 
22.9947202,120.262838, UN201706050045 , A-TB-2017-34445 
22.9821963,120.1992935, UN201706050051 , A-TB-2017-34447 
23.0291101,120.2092294, UN201706050067 , A-TB-2017-34454 
22.9816843,120.2245881, UN201706050074 , A-TB-2017-34456 
23.041356,120.2368389, UN201706050094 , A-TB-2017-34466 
23.04188,120.2403978, UN201706050099 , A-TB-2017-34471 
23.0410259,120.2426302, UN201706050100 , A-TB-2017-34472 
22.9747925,120.2226975, UN201706050105 , A-TB-2017-34478 
22.9957854,120.2121332, UN201706050133 , A-TB-2017-34491 
22.9940774,120.2095668, UN201706050134 , A-TB-2017-34493 
22.9947465,120.2089496, UN201706050135 , A-TB-2017-34494 
22.9972751,120.201768, UN201706050137 , A-TB-2017-34495 
22.9890855,120.2111367, UN201706050140 , A-TB-2017-34498 
22.9899109,120.2067252, UN201706050141 , A-TB-2017-34499 
22.987628,120.230136, UN201706050158 , A-TB-2017-34512 
22.9852934,120.2250012, UN201706050160 , A-TB-2017-34515 
22.9957854,120.2121332, UN201706050168 , A-TB-2017-34519 
22.9935839,120.2010681, UN201706050177 , A-TB-2017-34524 
23.3054281,120.3032792, UN201706050178 , A-TB-2017-34528 
23.0475775,120.2182498, UN201706050179 , A-TB-2017-34526 
22.9781115,120.2216562, UN201706050183 , 併A-TB-2017-34396 
22.997632,120.211296, UN201706050189 , A-TB-2017-34533 
22.9957854,120.2121332, UN201706050195 , A-TB-2017-34536 
22.9520711,120.2516019, UN201706050202 , A-TB-2017-34540 
21.9449453,120.7972796, UN201706050203 , A-TB-2017-34541 
22.9953027,120.1971189, UN201706050207 , A-TB-2017-34543 
22.9957854,120.2121332, UN201706050215 , A-TB-2017-34545 
22.9957854,120.2121332, UN201706050239 , A-TB-2017-34556 
24.8017555,120.9850353, UN201706050242 , A-TB-2017-34562 
23.0513181,120.1997982, UN201706050244 , A-TB-2017-34560 
22.9777123,120.186281, UN201706050263 , A-TB-2017-34579 
22.919095,120.2358864, UN201706050265 , A-TB-2017-34580 
22.9985296,120.1782753, UN201706050266 , A-TB-2017-34585 
22.9938147,120.2094021, UN201706050271 , A-TB-2017-34588 
22.9906348,120.1688476, UN201706050278 , A-TB-2017-34590 
22.9817406,120.1922149, UN201706050279 , A-TB-2017-34591 
22.9820943,120.1859988, UN201706050281 , A-TB-2017-34592 
23.3099971,120.3225385, UN201706050287 , A-TB-2017-34595 
23.0108797,120.2331063, UN201706050299 , A-TB-2017-34605 
22.9887345,120.2372686, UN201706050300 , A-TB-2017-34603 
22.9843394,120.2133814, UN201706050302 , A-TB-2017-34608 
23.1167996,120.3067435, UN201706050304 , A-TB-2017-34610 
22.994773,120.193409, UN201706050309 , A-TB-2017-34613 
22.9919914,120.2216061, UN201706050311 , A-TB-2017-34615 
22.9950897,120.1423027, UN201706050313 , A-TB-2017-34616 
22.9904317,120.1984939, UN201706050316 , A-TB-2017-34628 
22.9901592,120.1470983, UN201706050319 , A-TB-2017-34620 
23.0376224,120.2423499, UN201706050338 , A-TB-2017-34645 
23.0400901,120.2438346, UN201706050341 , A-TB-2017-34646 
23.0404654,120.2422098, UN201706050342 , A-TB-2017-34647 
23.0404654,120.2422098, UN201706050343 , A-TB-2017-34649 
23.0403976,120.2424419, UN201706050345 , A-TB-2017-34650 
23.0411258,120.2425476, UN201706050346 , A-TB-2017-34651 
23.0411258,120.2425476, UN201706050347 , A-TB-2017-34652 
22.919095,120.2358864, UN201706050352 , A-TB-2017-34642 
22.998571,120.202416, UN201706060005 , A-TB-2017-34654 
23.0648363,120.222761, UN201706060017 , A-TB-2017-34661 
22.9856326,120.1683209, UN201706060024 , A-TB-2017-34666 
23.2100951,120.3199503, UN201706060033 , A-TB-2017-34670 
23.1611784,120.1746275, UN201706060037 , A-TB-2017-34676 
23.0268322,120.2279997, UN201706060051 , A-TB-2017-34679 
22.97446,120.2168739, UN201706060058 , A-TB-2017-34689 
22.97446,120.2168739, UN201706060059 , 併A-TB-2017-34689 
22.97446,120.2168739, UN201706060061 , 併A-TB-2017-34689 
24.1304936,120.6840911, UN201706060072 , A-TB-2017-34693 
23.003768,120.212184, UN201706060079 , A-TB-2017-34688 
22.9919034,120.2087051, UN201706060098 , A-TB-2017-34736 
23.003768,120.212184, UN201706060102 , A-TB-2017-34726 
22.9909969,120.2085327, UN201706060130 , A-TB-2017-34719 
22.9899109,120.2067252, UN201706060132 , A-TB-2017-34723 
23.0209835,120.2220415, UN201706060139 , A-TB-2017-34725 
23.0209835,120.2220415, UN201706060155 , A-TB-2017-34729 
22.975255,120.2241541, UN201706060157 , A-TB-2017-34731 
22.9769707,120.2174849, UN201706060164 , A-TB-2017-34742 
22.9937244,120.2226573, UN201706060165 , A-TB-2017-34744 
22.9940825,120.2094943, UN201706060167 , A-TB-2017-34748 
22.9941968,120.2100977, UN201706060170 , A-TB-2017-34750 
22.9966608,120.2144095, UN201706060175 , A-TB-2017-34757 
23.0002509,120.2258925, UN201706060177 , A-TB-2017-34758 
22.9968905,120.2041153, UN201706060181 , A-TB-2017-34763 
22.982387,120.19522, UN201706060185 , A-TB-2017-34766 
22.9826657,120.1949718, UN201706060203 , A-TB-2017-34773 
23.0054204,120.2262173, UN201706060218 , A-TB-2017-34792 
22.993798,120.2093338, UN201706060263 , A-TB-2017-34822 
22.994358,120.2099209, UN201706060267 , A-TB-2017-34829 
22.9932347,120.2092037, UN201706060268 , A-TB-2017-34826 
22.9848653,120.2111666, UN201706060269 , A-TB-2017-34828 
22.9906348,120.1688476, UN201706060275 , A-TB-2017-34834 
22.9880327,120.1918648, UN201706060283 , A-TB-2017-34848 
22.962355,120.1927789, UN201706060285 , A-TB-2017-34851 
23.0384479,120.2534362, UN201706060287 , 同A-TB-2017-34849 
22.9901788,120.2113367, UN201706060290 , 同A-TB-2017-34838 
22.9944261,120.2107642, UN201706060292 , A-TB-2017-34837 
22.99272,120.2106628, UN201706060293 , 同A-TB-2017-34838 
23.0708819,120.2181545, UN201706060311 , A-TB-2017-34863 
23.0291081,120.2527457, UN201706060317 , A-TB-2017-34867 
22.9947636,120.2085372, UN201706060334 , A-TB-2017-34886 
23.0370774,120.237264, UN201706060337 , A-TB-2017-34875 
39.849391,116.531794, UN201706060339 , A-TB-2017-34877 
22.9880457,120.191551, UN201706060340 , A-TB-2017-34888 
23.158849,120.1800618, UN201706070024 , A-TB-2017-34935 
23.0055141,120.2067223, UN201706070029 , A-TB-2017-34918 
22.978227,120.2213454, UN201706070044 , A-TB-2017-34925 
22.9895956,120.2152495, UN201706070046 , A-TB-2017-34928 
23.0414028,120.2369241, UN201706070050 , A-TB-2017-34927 
23.0404654,120.2422098, UN201706070056 , A-TB-2017-34938 
23.0007333,120.2376973, UN201706070063 , A-TB-2017-34943 
22.9966406,120.2041012, UN201706070070 , A-TB-2017-34956 
22.9841378,120.2251219, UN201706070076 , A-TB-2017-34958 
23.0146682,120.1924987, UN201706070080 , A-TB-2017-34957 
22.978227,120.2213454, UN201706070082 , A-TB-2017-34960 
22.9910034,120.2062107, UN201706070115 , A-TB-2017-34988 
22.9909969,120.2085327, UN201706070116 , A-TB-2017-34990 
22.9946382,120.2112981, UN201706070120 , A-TB-2017-34991 
22.9929782,120.2105053, UN201706070121 , A-TB-2017-34994 
22.9898278,120.2101359, UN201706070122 , A-TB-2017-34995 
22.9907587,120.2090433, UN201706070124 , A-TB-2017-34996 
22.9967371,120.2069729, UN201706070131 , A-TB-2017-34997 
23.1616358,120.1768554, UN201706070132 , A-TB-2017-34993 
22.9861944,120.2098717, UN201706070134 , A-TB-2017-35002 
22.996891,120.204115, UN201706070137 , A-TB-2017-35001 
22.9900518,120.2066853, UN201706070146 , A-TB-2017-35000 
22.9950487,120.2081429, UN201706070161 , A-TB-2017-35008 
22.991883,120.2008387, UN201706070162 , A-TB-2017-35010 
22.995591,120.221584, UN201706070165 , A-TB-2017-35011 
22.9993824,120.2018977, UN201706070166 , A-TB-2017-35012 
22.9884342,120.232273, UN201706070175 , A-TB-2017-35017 
22.999554,120.189998, UN201706070178 , A-TB-2017-35020 
22.9808684,120.2434843, UN201706070179 , A-TB-2017-35022 
22.9825641,120.2373469, UN201706070183 , A-TB-2017-35039 
22.9976968,120.2122909, UN201706070186 , A-TB-2017-35029 
22.986274,120.2196473, UN201706070207 , A-TB-2017-35054 
22.9957854,120.2121332, UN201706070213 , A-TB-2017-35063 
22.9957854,120.2121332, UN201706070231 , A-TB-2017-35088 
23.008863,120.227882, UN201706070248 , A-TB-2017-35100 
22.9779019,120.1970728, UN201706070251 , A-TB-2017-35089 
23.0279733,120.1957943, UN201706070260 , A-TB-2017-35081 
23.041356,120.2368389, UN201706070267 , A-TB-2017-35101 
23.3007736,120.2942933, UN201706070273 , A-TB-2017-35087 
22.9930712,120.2092304, UN201706070277 , A-TB-2017-35090 
22.9909969,120.2085327, UN201706070279 , A-TB-2017-35091 
23.0311038,120.2174664, UN201706070287 , A-TB-2017-35109 
23.0079804,120.2201977, UN201706070295 , A-TB-2017-35120 
23.0211518,120.2230498, UN201706070309 , A-TB-2017-35157 
23.0433938,120.2375535, UN201706070313 , A-TB-2017-35115 
23.041356,120.2368389, UN201706070314 , A-TB-2017-35116 
23.041356,120.2368389, UN201706070316 , A-TB-2017-35118 
22.9940267,120.2192745, UN201706070329 , A-TB-2017-35122 
22.9940825,120.2094943, UN201706070344 , A-TB-2017-35132 
22.99479,120.2108687, UN201706070345 , A-TB-2017-35133 
22.9964345,120.2108151, UN201706070353 , A-TB-2017-35142 
22.9959131,120.218392, UN201706070359 , A-TB-2017-35144 
22.9959131,120.218392, UN201706070362 , A-TB-2017-35151 
22.9959131,120.218392, UN201706070369 , 同案件A-TB-2017-35151 
22.9942755,120.2103029, UN201706070371 , A-TB-2017-35162 
23.040171,120.243781, UN201706070380 , A-TB-2017-35170 
22.9718507,120.266462, UN201706080002 , A-TB-2017-35184 
23.0009349,120.164293, UN201706080009 , A-TB-2017-35186 
23.0209984,120.2292322, UN201706080010 , A-TB-2017-35187 
23.0341993,120.2059681, UN201706080011 , A-TB-2017-35188 
22.9435599,120.2563198, UN201706080023 , A-TB-2017-35200 
22.9977452,120.2123819, UN201706080068 , A-TB-2017-35217 
23.008545,120.22257, UN201706080071 , A-TB-2017-35219 
22.9991974,120.2104554, UN201706080079 , A-TB-2017-35227 
23.0003377,120.2107127, UN201706080083 , A-TB-2017-35224 
23.040171,120.243781, UN201706080089 , A-TB-2017-35232 
22.9962418,120.1758139, UN201706080131 , A-TB-2017-35256 
22.9945936,120.2093979, UN201706080132 , A-TB-2017-35260 
22.9947618,120.2095867, UN201706080133 , A-TB-2017-35261 
22.9962418,120.1758139, UN201706080135 , A-TB-2017-35262 
23.0503748,120.1732945, UN201706080136 , A-TB-2017-35259 
