Id,Address,Latitude,Longitude,Time,Deaths_and_Injuries,Vehicles
173,臺南市新市區華興街52巷(華興街),23.07717900000 ,120.29435100000 ,106年01月03日 17時34分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
174,臺南市永康區崑山里大灣路1034號前0.0公尺,22.99904907744 ,120.25291200361 ,106年01月03日 17時40分00秒,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用)
175,臺南市北區公園路前0.0公尺,23.01879920111 ,120.21586360055 ,106年01月03日 17時42分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
176,臺南市麻豆區旁,23.18527000000 ,120.25852000000 ,106年01月03日 17時47分00秒,死亡0;受傷2,腳踏自行車-慢車;普通重型-機車
177,臺南市新營區三仙里金華路一段前0.0公尺,23.31663005590 ,120.31033229527 ,106年01月03日 18時00分00秒,死亡0;受傷1,普通重型-機車
178,臺南市安南區郡安路五段與安寧街口,23.02118100000 ,120.19446000000 ,106年01月03日 18時11分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
179,臺南市中西區府前路,22.99233000000 ,120.20555000000 ,106年01月03日 18時20分00秒,死亡0;受傷1,普通重型-機車
180,臺南市中西區忠義路一段75號前0.0公尺,22.98678300000 ,120.20174761657 ,106年01月03日 18時20分00秒,死亡0;受傷2,行人-人;普通重型-機車
181,臺南市柳營區人和里義士路五段前0.0公尺,23.29147223041 ,120.31751516970 ,106年01月03日 18時23分00秒,死亡0;受傷1,普通重型-機車
182,臺南市新營區三仙里健康路前0.0公尺,23.31304000000 ,120.30995000000 ,106年01月03日 18時25分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
183,臺南市新市區港墘里興業路,23.07925757180 ,120.30218795156 ,106年01月03日 18時27分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
184,臺南市永康區中正南路前0.0公尺,23.03305614692 ,120.22826599619 ,106年01月03日 18時33分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
185,臺南市新營區332-1號前路口,23.31004000000 ,120.31630000000 ,106年01月03日 18時46分00秒,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人
186,臺南市北區開元路333巷前0.0公尺,23.01043097098 ,120.21922725900 ,106年01月03日 19時20分00秒,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人
187,臺南市東區東光路二段25巷前0.0公尺,22.99597582623 ,120.23106172915 ,106年01月03日 19時20分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
188,臺南市麻豆區復興街,23.18418175291 ,120.24978174593 ,106年01月03日 20時00分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
189,臺南市仁德區保安里中正路一段36號前0.0公尺,22.91903861945 ,120.22738014516 ,106年01月03日 21時00分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
190,臺南市北區文賢路305號前0.0公尺,23.00642220483 ,120.19358675478 ,106年01月03日 21時00分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
191,臺南市歸仁區南保里民權南路54號前0.0公尺,22.96610969609 ,120.28778821871 ,106年01月03日 21時20分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
192,臺南市中西區文賢路,23.00440108579 ,120.19371456530 ,106年01月03日 21時24分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
193,臺南市北區中華北路二段,23.02026541488 ,120.19935424463 ,106年01月03日 21時31分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車;自用-小貨車(含客、貨兩用)
194,臺南市西港區中州3-21號後門,23.12340000000 ,120.19176000000 ,106年01月03日 23時00分00秒,死亡0;受傷1,普通重型-機車
195,臺南市北區北園街13-2號前0.0公尺,23.00946300000 ,120.22324011599 ,106年01月04日 00時34分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
196,臺南市安南區府安堤頂大道路,23.04698000000 ,120.18477000000 ,106年01月04日 03時40分00秒,死亡0;受傷2,自用-小客車;自用-小客車
197,臺南市仁德區太子里太子路31巷前0.0公尺,22.98947953387 ,120.27134239512 ,106年01月04日 06時26分00秒,死亡0;受傷1,營業用-大貨車;普通重型-機車
198,臺南市東區長東街143巷38號前0.0公尺,22.96031052178 ,120.23064936664 ,106年01月04日 06時41分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
199,臺南市中西區南寧街,22.98495872233 ,120.20307864733 ,106年01月04日 06時55分00秒,死亡0;受傷1,自用-小客車;腳踏自行車-慢車
200,臺南市歸仁區武東里歸仁十三路,22.92920000000 ,120.27653000000 ,106年01月04日 06時58分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
201,臺南市新營區民榮里復興路,23.30478410161 ,120.30024706454 ,106年01月04日 07時17分00秒,死亡0;受傷1,營業用-小貨車(含客、貨兩用);普通重型-機車
202,臺南市新市區豐華65號前路口,23.07894000000 ,120.29525000000 ,106年01月04日 07時20分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
203,臺南市永康區中山北路前0.0公尺,23.02681198039 ,120.25919877646 ,106年01月04日 07時30分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
204,臺南市永康區東橋里東橋一路550號前0.0公尺,23.03066000000 ,120.24868000000 ,106年01月04日 07時30分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
205,臺南市新化區頂山腳46號,23.01911754475 ,120.31109171049 ,106年01月04日 07時35分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
206,臺南市安南區北安路三段,23.04232842212 ,120.20321778324 ,106年01月04日 07時44分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
207,臺南市學甲區和平路與廣文路口,23.23245600000 ,120.17872800000 ,106年01月04日 07時45分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
208,臺南市新營區太子宮197之3號前,23.29658000000 ,120.27606000000 ,106年01月04日 08時03分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
209,臺南市六甲區臺1 299公里400.0公尺處北向內側,23.24144684368 ,120.31561125362 ,106年01月04日 08時05分00秒,死亡0;受傷3,自用-小貨車(含客、貨兩用);自用-小貨車(含客、貨兩用);乘客-人
210,臺南市安定區安定里安定東路前0.0公尺,23.12064860222 ,120.24817184469 ,106年01月04日 08時05分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
211,臺南市永康區龍國街562號,23.03214858670 ,120.27043220053 ,106年01月04日 08時10分00秒,死亡0;受傷1,普通重型-機車
212,臺南市安南區安吉路二段511巷前0.0公尺,23.06500128038 ,120.19110585281 ,106年01月04日 08時10分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
213,臺南市北區育賢街,23.01582062599 ,120.20861329213 ,106年01月04日 08時15分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
214,臺南市新市區新市里復興路,23.08408090005 ,120.29535617317 ,106年01月04日 08時17分00秒,死亡0;受傷1,腳踏自行車-慢車;普通重型-機車
215,臺南市永康區中華路與中央路口,23.02330500000 ,120.21591600000 ,106年01月04日 08時44分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
216,臺南市玉井區臺20 31公里東向外側,23.12028926008 ,120.46252526926 ,106年01月04日 08時58分00秒,死亡0;受傷1,普通重型-機車
217,臺南市中西區成功路67號前0.0公尺,22.99777709351 ,120.20871147946 ,106年01月04日 09時54分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
218,臺南市新市區,23.07894000000 ,120.29525000000 ,106年01月04日 09時57分00秒,死亡0;受傷1,自用-小客車;普通輕型-機車
219,臺南市永康區永大路二段前0.0公尺,23.00030223728 ,120.25936673673 ,106年01月04日 10時00分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
220,臺南市龍崎區182市道西向23.5K,22.93402455479 ,120.42220548385 ,106年01月04日 10時18分00秒,死亡0;受傷1,大型重型1(550C.C.以上)-機車
221,臺南市新營區新南里隋唐街前0.0公尺,23.30764928505 ,120.30255811768 ,106年01月04日 10時38分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車;自用-小客車
222,臺南市南區建南路,22.98485560239 ,120.19329019977 ,106年01月04日 10時49分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
223,臺南市麻豆區穀興里中華街,23.18318658044 ,120.24717861333 ,106年01月04日 11時04分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車;自用-小客車;自用-小客車
224,臺南市善化區東關里大同路,23.13201600000 ,120.29045625000 ,106年01月04日 12時00分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
225,臺南市安定區,23.12176000000 ,120.23727000000 ,106年01月04日 12時09分00秒,死亡0;受傷2,自用-小客車;自用-小客車
226,臺南市永康區鹽行里中正六街,23.03807002343 ,120.23739476028 ,106年01月04日 12時40分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
227,臺南市東區林森路二段,22.99900943482 ,120.22445258059 ,106年01月04日 12時45分00秒,死亡0;受傷1,自用-小客車;自用-小客車
228,臺南市左鎮區台20線平和橋,23.07176300489 ,120.37639399755 ,106年01月04日 12時55分00秒,死亡0;受傷1,普通重型-機車
229,臺南市新市區大社992-100號前,23.09296000000 ,120.31710000000 ,106年01月04日 13時10分00秒,死亡0;受傷1,普通重型-機車
230,臺南市中西區國華街,23.48714879822 ,120.44681091975 ,106年01月04日 13時45分00秒,死亡0;受傷1,普通重型-機車;普通輕型-機車
231,臺南市安南區安中路四段,23.04967207282 ,120.16987059400 ,106年01月04日 13時55分00秒,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人
232,臺南市永康區正南五街近新中街,23.03458244737 ,120.23902589614 ,106年01月04日 15時08分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
233,臺南市南區萬年路406巷前0.0公尺,22.93190100000 ,120.19061475000 ,106年01月04日 15時45分00秒,死亡0;受傷1,自用-小客車;自用-小客車
234,臺南市新營區興安里建業路,23.29810000000 ,120.31749000000 ,106年01月04日 16時02分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
235,臺南市六甲區甲南里中正路,23.22443594335 ,120.35052587734 ,106年01月04日 16時05分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車;乘客-人
236,臺南市安南區長和路一段217巷前0.0公尺,23.05250380886 ,120.23240982257 ,106年01月04日 16時20分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車;自用-小客車
237,臺南市將軍區南19線1.2公里處,23.22058955441 ,120.16782839695 ,106年01月04日 16時25分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
238,臺南市永康區尚頂里南台街13巷前0.0公尺,23.02133195362 ,120.22342686929 ,106年01月04日 17時00分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
239,臺南市歸仁區新厝里大成路,22.96941000000 ,120.29669000000 ,106年01月04日 17時15分00秒,死亡0;受傷2,普通重型-機車;行人-人
240,臺南市永康區勝學路與勝華街口,23.00645700000 ,120.23115750000 ,106年01月04日 17時44分00秒,死亡0;受傷1,普通重型-機車
241,臺南市安定區臺19線與國8側車道路口,23.08917912746 ,120.21848355390 ,106年01月04日 17時45分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
242,臺南市安南區安寧街79巷前0.0公尺,23.02300278985 ,120.19324822319 ,106年01月04日 17時51分00秒,死亡0;受傷1,營業用-小貨車(含客、貨兩用);普通重型-機車
243,臺南市中西區府前一街,22.99487896717 ,120.18797261313 ,106年01月04日 18時00分00秒,死亡0;受傷1,腳踏自行車-慢車;自用-小客車
244,臺南市佳里區新生路與安西路口,23.15901600000 ,120.17106450000 ,106年01月04日 18時00分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
245,臺南市中西區和意路,22.98841269174 ,120.19890307127 ,106年01月04日 18時07分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
246,臺南市南區夏林路,22.97656294624 ,120.19528385748 ,106年01月04日 18時10分00秒,死亡0;受傷2,普通重型-機車;普通輕型-機車
247,臺南市北區中華北路一段181巷前0.0公尺,23.01020550000 ,120.18411900000 ,106年01月04日 18時15分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
248,臺南市佳里區安西里公園路,23.15966026026 ,120.17258348373 ,106年01月04日 18時25分00秒,死亡0;受傷2,普通重型-機車;腳踏自行車-慢車
249,臺南市永康區正南五街前0.0公尺,23.03458244737 ,120.23902589614 ,106年01月04日 19時10分00秒,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人
250,臺南市中西區西華南街,22.99654403599 ,120.21000175023 ,106年01月04日 19時16分00秒,死亡0;受傷2,普通重型-機車;普通輕型-機車;乘客-人
251,臺南市永康區國光三街,23.00377383361 ,120.25901515273 ,106年01月04日 19時30分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車;自用-小客車
252,臺南市下營區仁里里公園路38號前0.0公尺,23.23361515543 ,120.26049667777 ,106年01月04日 19時58分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
253,臺南市中西區觀亭街,22.99704734572 ,120.20571938074 ,106年01月04日 20時15分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
254,臺南市東區崇善路273號前0.0公尺,22.97826098474 ,120.22644592132 ,106年01月04日 20時40分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
255,臺南市中西區湖美一街,23.00203294133 ,120.18120942647 ,106年01月04日 21時10分00秒,死亡0;受傷1,普通重型-機車
256,臺南市北區育賢街,23.01582062599 ,120.20861329213 ,106年01月04日 21時15分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
257,臺南市北區公園路637之1號前0.0公尺,23.01541225091 ,120.21363667471 ,106年01月04日 21時20分00秒,死亡0;受傷1,普通重型-機車
258,臺南市中西區府前路,22.99233000000 ,120.20555000000 ,106年01月04日 21時30分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
259,臺南市永康區龍昌街22號前0.0公尺,23.03002032001 ,120.26839717251 ,106年01月04日 21時39分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
260,臺南市安南區台江大道,23.06148000000 ,120.17018000000 ,106年01月04日 22時50分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
261,臺南市柳營區東昇里中山東路前0.0公尺,23.27432000000 ,120.32527000000 ,106年01月04日 23時00分00秒,死亡0;受傷1,自用-小客車
262,臺南市南區健康路,23.31063493107 ,120.31245008621 ,106年01月05日 06時35分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
263,臺南市西港區南海埔60號前未命名道路四岔路口,23.11685000000 ,120.19714000000 ,106年01月05日 06時50分00秒,死亡0;受傷1,普通重型-機車
264,臺南市官田區國道3號 334公里700.0公尺處北向交流道,23.19285000000 ,120.31504000000 ,106年01月05日 07時00分00秒,死亡0;受傷1,營業用-曳引車
265,臺南市玉井區民族路與忠孝街口,23.12376300000 ,120.46798800000 ,106年01月05日 07時05分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
266,臺南市中西區西門路二段167號前0.0公尺,22.99342765030 ,120.19880799665 ,106年01月05日 07時06分00秒,死亡0;受傷1,普通重型-機車;普通輕型-機車
