Id,Address,Latitude,Longitude,Time
270,臺南市中西區武聖夜市停車場內,23.00369000000 ,120.19070000000 ,106/10/25 23:00
271,臺南市中西區和緯路四段269號,23.00705474104 ,120.18699924577 ,106/10/14 09:00
272,臺南市安南區正統鹿耳門聖母廟之香客大樓後方,23.06664005497 ,120.12819000000 ,106/10/02 12:00
273,臺南市安南區府安路5段11巷20號,23.02507364141 ,120.20455521288 ,106/10/23 20:15
274,臺南市安南區安西里安和路一段375號,23.03311147117 ,120.21231247117 ,105/06/11 07:00
275,臺南市北區海安路與和緯路口人行道,22.99947000000 ,120.20301000000 ,106/10/21 21:30
276,臺南市北區大興街164巷48號後方防火巷,23.01205687538 ,120.18949774133 ,106/10/02 17:31
277,臺南市北區臨安路2段310號(大潤發前),23.00497999437 ,120.20299006276 ,106/10/25 19:50
278,臺南市北區自強街105號前,23.00109956925 ,120.20317551526 ,106/10/09 08:00
279,臺南市北區成功路2號,22.99764432252 ,120.21147207493 ,106/09/20 17:00
280,臺南市北區海安路三段遠雄工地,23.00251001454 ,120.19952159966 ,106/10/26 14:40
281,臺南市北區育賢街273號後方停車場,23.01612792546 ,120.20869238497 ,106/10/26 10:30
282,臺南市北區北安路一段212巷30號,23.01883750069 ,120.20836473772 ,106/10/16 07:30
